"year","population","yday","water_temp"
2012,"Stewart",167,14.109
2012,"Stewart",168,13.9
2012,"Stewart",168,14.61
2012,"Stewart",169,14.6
2012,"Stewart",169,15.611
2012,"Stewart",170,15.3
2012,"Stewart",170,16.112
2012,"Stewart",171,15.4
2012,"Stewart",171,16.112
2012,"Stewart",172,15.3
2012,"Stewart",172,16.112
2012,"Stewart",173,15.3
2012,"Stewart",173,16.112
2012,"Stewart",174,15.8
2012,"Stewart",174,16.613
2012,"Stewart",175,15.9
2012,"Stewart",175,16.613
2012,"Stewart",176,16.1
2012,"Stewart",176,16.613
2012,"Stewart",177,15.5
2012,"Stewart",177,16.112
2012,"Stewart",178,14
2012,"Stewart",178,16.112
2012,"Stewart",179,15.6
2012,"Stewart",179,16.112
2012,"Stewart",180,15.4
2012,"Stewart",180,16.112
2012,"Stewart",181,15.6
2012,"Stewart",181,16.112
2012,"Stewart",182,15.9
2012,"Stewart",182,16.613
2012,"Stewart",183,16.3
2012,"Stewart",183,16.613
2012,"Stewart",184,14.8
2012,"Stewart",184,16.296
2012,"Stewart",184,17.114
2012,"Stewart",185,15.724
2012,"Stewart",185,16.613
2012,"Stewart",186,15.9
2012,"Stewart",186,15.867
2012,"Stewart",186,16.613
2012,"Stewart",187,16.034
2012,"Stewart",187,16.613
2012,"Stewart",188,16.3
2012,"Stewart",188,16.129
2012,"Stewart",188,16.613
2012,"Stewart",189,16.415
2012,"Stewart",189,17.114
2012,"Stewart",190,16.439
2012,"Stewart",190,17.114
2012,"Stewart",191,16.63
2012,"Stewart",191,17.114
2012,"Stewart",192,16.725
2012,"Stewart",192,17.614
2012,"Stewart",193,17.058
2012,"Stewart",193,17.614
2012,"Stewart",194,17.106
2012,"Stewart",194,17.614
2012,"Stewart",195,16.63
2012,"Stewart",195,17.114
2012,"Stewart",196,16.344
2012,"Stewart",196,17.114
2012,"Stewart",197,16.01
2012,"Stewart",197,16.613
2012,"Stewart",198,16.106
2012,"Stewart",198,16.613
2012,"Stewart",199,16.034
2012,"Stewart",199,16.613
2012,"Stewart",200,15.867
2012,"Stewart",200,16.613
2012,"Carmacks",181,15.6
2012,"Carmacks",181,16.112
2012,"Carmacks",182,15.9
2012,"Carmacks",182,16.613
2012,"Carmacks",183,16.3
2012,"Carmacks",183,16.613
2012,"Carmacks",184,14.8
2012,"Carmacks",184,16.296
2012,"Carmacks",184,17.114
2012,"Carmacks",185,15.724
2012,"Carmacks",185,16.613
2012,"Carmacks",186,15.9
2012,"Carmacks",186,15.867
2012,"Carmacks",186,16.613
2012,"Carmacks",187,16.034
2012,"Carmacks",187,16.613
2012,"Carmacks",188,16.3
2012,"Carmacks",188,16.129
2012,"Carmacks",188,16.613
2012,"Carmacks",189,16.415
2012,"Carmacks",189,17.114
2012,"Carmacks",190,16.439
2012,"Carmacks",190,17.114
2012,"Carmacks",191,16.63
2012,"Carmacks",191,17.114
2012,"Carmacks",192,16.725
2012,"Carmacks",192,17.614
2012,"Carmacks",193,17.058
2012,"Carmacks",193,17.614
2012,"Carmacks",194,17.106
2012,"Carmacks",194,17.614
2012,"Carmacks",195,16.63
2012,"Carmacks",195,17.114
2012,"Carmacks",196,16.344
2012,"Carmacks",196,17.114
2012,"Carmacks",197,16.01
2012,"Carmacks",197,16.613
2012,"Carmacks",198,16.106
2012,"Carmacks",198,16.613
2012,"Carmacks",199,16.034
2012,"Carmacks",199,16.613
2012,"Carmacks",200,15.867
2012,"Carmacks",200,16.613
2012,"Carmacks",201,15.414
2012,"Carmacks",201,16.112
2012,"Carmacks",202,15.461
2012,"Carmacks",202,16.112
2012,"Carmacks",203,15.7
2012,"Carmacks",203,16.112
2012,"Carmacks",204,15.891
2012,"Carmacks",204,16.613
2012,"Carmacks",205,15.963
2012,"Carmacks",205,16.613
2012,"Carmacks",206,15.629
2012,"Carmacks",206,16.112
2012,"Carmacks",207,9.9
2012,"Carmacks",207,14.433
2012,"Carmacks",207,15.11
2012,"Carmacks",208,14.242
2012,"Carmacks",208,15.11
2012,"Carmacks",209,14.098
2012,"Carmacks",209,14.61
2012,"Carmacks",210,14.05
2012,"Carmacks",210,14.61
2012,"Carmacks",211,14.17
2012,"Carmacks",211,14.61
2012,"Carmacks",212,13.618
2012,"Carmacks",212,14.109
2012,"Carmacks",213,13.3
2012,"Carmacks",213,13.642
2012,"Carmacks",213,14.109
2012,"Carmacks",214,13.449
2012,"Carmacks",214,14.109
2012,"Teslin",178,14
2012,"Teslin",178,16.112
2012,"Teslin",179,15.6
2012,"Teslin",179,16.112
2012,"Teslin",180,15.4
2012,"Teslin",180,16.112
2012,"Teslin",181,15.6
2012,"Teslin",181,16.112
2012,"Teslin",182,15.9
2012,"Teslin",182,16.613
2012,"Teslin",183,16.3
2012,"Teslin",183,16.613
2012,"Teslin",184,14.8
2012,"Teslin",184,16.296
2012,"Teslin",184,17.114
2012,"Teslin",185,15.724
2012,"Teslin",185,16.613
2012,"Teslin",186,15.9
2012,"Teslin",186,15.867
2012,"Teslin",186,16.613
2012,"Teslin",187,16.034
2012,"Teslin",187,16.613
2012,"Teslin",188,16.3
2012,"Teslin",188,16.129
2012,"Teslin",188,16.613
2012,"Teslin",189,16.415
2012,"Teslin",189,17.114
2012,"Teslin",190,16.439
2012,"Teslin",190,17.114
2012,"Teslin",191,16.63
2012,"Teslin",191,17.114
2012,"Teslin",192,16.725
2012,"Teslin",192,17.614
2012,"Teslin",193,17.058
2012,"Teslin",193,17.614
2012,"Teslin",194,17.106
2012,"Teslin",194,17.614
2012,"Teslin",195,16.63
2012,"Teslin",195,17.114
2012,"Teslin",196,16.344
2012,"Teslin",196,17.114
2012,"Teslin",197,16.01
2012,"Teslin",197,16.613
2012,"Teslin",198,16.106
2012,"Teslin",198,16.613
2012,"Teslin",199,16.034
2012,"Teslin",199,16.613
2012,"Teslin",200,15.867
2012,"Teslin",200,16.613
2012,"Teslin",201,15.414
2012,"Teslin",201,16.112
2012,"Teslin",202,15.461
2012,"Teslin",202,16.112
2012,"Teslin",203,15.7
2012,"Teslin",203,16.112
2012,"Teslin",204,15.891
2012,"Teslin",204,16.613
2012,"Teslin",205,15.963
2012,"Teslin",205,16.613
2012,"Teslin",206,15.629
2012,"Teslin",206,16.112
2012,"Teslin",207,9.9
2012,"Teslin",207,14.433
2012,"Teslin",207,15.11
2012,"Teslin",208,14.242
2012,"Teslin",208,15.11
2012,"Teslin",209,14.098
2012,"Teslin",209,14.61
2012,"Teslin",210,14.05
2012,"Teslin",210,14.61
2012,"Teslin",211,14.17
2012,"Teslin",211,14.61
2012,"MiddleMainstem",187,16.034
2012,"MiddleMainstem",187,16.613
2012,"MiddleMainstem",188,16.3
2012,"MiddleMainstem",188,16.129
2012,"MiddleMainstem",188,16.613
2012,"MiddleMainstem",189,16.415
2012,"MiddleMainstem",189,17.114
2012,"MiddleMainstem",190,16.439
2012,"MiddleMainstem",190,17.114
2012,"MiddleMainstem",191,16.63
2012,"MiddleMainstem",191,17.114
2012,"MiddleMainstem",192,16.725
2012,"MiddleMainstem",192,17.614
2012,"MiddleMainstem",193,17.058
2012,"MiddleMainstem",193,17.614
2012,"MiddleMainstem",194,17.106
2012,"MiddleMainstem",194,17.614
2012,"MiddleMainstem",195,16.63
2012,"MiddleMainstem",195,17.114
2012,"MiddleMainstem",196,16.344
2012,"MiddleMainstem",196,17.114
2012,"MiddleMainstem",197,16.01
2012,"MiddleMainstem",197,16.613
2012,"MiddleMainstem",198,16.106
2012,"MiddleMainstem",198,16.613
2012,"MiddleMainstem",199,16.034
2012,"MiddleMainstem",199,16.613
2012,"MiddleMainstem",200,15.867
2012,"MiddleMainstem",200,16.613
2012,"MiddleMainstem",201,15.414
2012,"MiddleMainstem",201,16.112
2012,"MiddleMainstem",202,15.461
2012,"MiddleMainstem",202,16.112
2012,"MiddleMainstem",203,15.7
2012,"MiddleMainstem",203,16.112
2012,"MiddleMainstem",204,15.891
2012,"MiddleMainstem",204,16.613
2012,"MiddleMainstem",205,15.963
2012,"MiddleMainstem",205,16.613
2012,"MiddleMainstem",206,15.629
2012,"MiddleMainstem",206,16.112
2012,"MiddleMainstem",207,9.9
2012,"MiddleMainstem",207,14.433
2012,"MiddleMainstem",207,15.11
2012,"MiddleMainstem",208,14.242
2012,"MiddleMainstem",208,15.11
2012,"MiddleMainstem",209,14.098
2012,"MiddleMainstem",209,14.61
2012,"MiddleMainstem",210,14.05
2012,"MiddleMainstem",210,14.61
2012,"MiddleMainstem",211,14.17
2012,"MiddleMainstem",211,14.61
2012,"MiddleMainstem",212,13.618
2012,"MiddleMainstem",212,14.109
2012,"MiddleMainstem",213,13.3
2012,"MiddleMainstem",213,13.642
2012,"MiddleMainstem",213,14.109
2012,"MiddleMainstem",214,13.449
2012,"MiddleMainstem",214,14.109
2012,"MiddleMainstem",215,13.522
2012,"MiddleMainstem",215,14.109
2012,"MiddleMainstem",216,13.353
2012,"MiddleMainstem",216,14.109
2012,"MiddleMainstem",217,13.088
2012,"MiddleMainstem",217,13.608
2012,"MiddleMainstem",218,13.305
2012,"MiddleMainstem",218,14.109
2012,"MiddleMainstem",219,13.1
2012,"MiddleMainstem",219,13.353
2012,"MiddleMainstem",219,14.109
2012,"MiddleMainstem",220,13.377
2012,"MiddleMainstem",220,14.109
2012,"UpperMainstem",194,17.106
2012,"UpperMainstem",194,17.614
2012,"UpperMainstem",195,16.63
2012,"UpperMainstem",195,17.114
2012,"UpperMainstem",196,16.344
2012,"UpperMainstem",196,17.114
2012,"UpperMainstem",197,16.01
2012,"UpperMainstem",197,16.613
2012,"UpperMainstem",198,16.106
2012,"UpperMainstem",198,16.613
2012,"UpperMainstem",199,16.034
2012,"UpperMainstem",199,16.613
2012,"UpperMainstem",200,15.867
2012,"UpperMainstem",200,16.613
2012,"UpperMainstem",201,15.414
2012,"UpperMainstem",201,16.112
2012,"UpperMainstem",202,15.461
2012,"UpperMainstem",202,16.112
2012,"UpperMainstem",203,15.7
2012,"UpperMainstem",203,16.112
2012,"UpperMainstem",204,15.891
2012,"UpperMainstem",204,16.613
2012,"UpperMainstem",205,15.963
2012,"UpperMainstem",205,16.613
2012,"UpperMainstem",206,15.629
2012,"UpperMainstem",206,16.112
2012,"UpperMainstem",207,9.9
2012,"UpperMainstem",207,14.433
2012,"UpperMainstem",207,15.11
2012,"UpperMainstem",208,14.242
2012,"UpperMainstem",208,15.11
2012,"UpperMainstem",209,14.098
2012,"UpperMainstem",209,14.61
2012,"UpperMainstem",210,14.05
2012,"UpperMainstem",210,14.61
2012,"UpperMainstem",211,14.17
2012,"UpperMainstem",211,14.61
2012,"UpperMainstem",212,13.618
2012,"UpperMainstem",212,14.109
2012,"UpperMainstem",213,13.3
2012,"UpperMainstem",213,13.642
2012,"UpperMainstem",213,14.109
2012,"UpperMainstem",214,13.449
2012,"UpperMainstem",214,14.109
2012,"UpperMainstem",215,13.522
2012,"UpperMainstem",215,14.109
2012,"UpperMainstem",216,13.353
2012,"UpperMainstem",216,14.109
2012,"UpperMainstem",217,13.088
2012,"UpperMainstem",217,13.608
2012,"UpperMainstem",218,13.305
2012,"UpperMainstem",218,14.109
2012,"UpperMainstem",219,13.1
2012,"UpperMainstem",219,13.353
2012,"UpperMainstem",219,14.109
2012,"UpperMainstem",220,13.377
2012,"UpperMainstem",220,14.109
2012,"UpperMainstem",221,13.786
2012,"UpperMainstem",221,14.61
2012,"UpperMainstem",222,13.93
2012,"UpperMainstem",222,14.61
2012,"UpperMainstem",223,14.529
2012,"UpperMainstem",223,15.11
2012,"UpperMainstem",224,14.912
2012,"UpperMainstem",224,15.611
2012,"UpperMainstem",225,15.533
2012,"UpperMainstem",225,16.112
2012,"UpperMainstem",226,15.915
2012,"UpperMainstem",226,16.613
2012,"UpperMainstem",227,16.225
2012,"UpperMainstem",227,16.613
2013,"LowerMainstem",168,14.3
2013,"LowerMainstem",168,13.401
2013,"LowerMainstem",169,14.3
2013,"LowerMainstem",169,14.242
2013,"LowerMainstem",170,14.5
2013,"LowerMainstem",170,14.721
2013,"LowerMainstem",171,15.2
2013,"LowerMainstem",171,15.127
2013,"LowerMainstem",172,15.6
2013,"LowerMainstem",172,15.127
2013,"LowerMainstem",173,15.1
2013,"LowerMainstem",173,15.223
2013,"LowerMainstem",174,15.4
2013,"LowerMainstem",174,15.318
2013,"LowerMainstem",175,15.5
2013,"LowerMainstem",175,15.652
2013,"LowerMainstem",176,15.7
2013,"LowerMainstem",176,15.772
2013,"LowerMainstem",177,16.5
2013,"LowerMainstem",177,16.32
2013,"LowerMainstem",178,15.9
2013,"LowerMainstem",178,16.201
2013,"LowerMainstem",179,16.9
2013,"LowerMainstem",179,16.677
2013,"LowerMainstem",180,17.2
2013,"LowerMainstem",180,17.13
2013,"LowerMainstem",181,16.9
2013,"LowerMainstem",181,16.63
2013,"LowerMainstem",182,16
2013,"LowerMainstem",182,16.487
2013,"LowerMainstem",183,14.4
2013,"LowerMainstem",183,16.344
2013,"LowerMainstem",184,14.1
2013,"LowerMainstem",184,16.106
2013,"LowerMainstem",185,14.3
2013,"LowerMainstem",185,16.082
2013,"LowerMainstem",186,15.5
2013,"LowerMainstem",186,15.748
2013,"LowerMainstem",187,14.1
2013,"LowerMainstem",187,15.438
2013,"LowerMainstem",188,15.8
2013,"LowerMainstem",188,15.509
2013,"LowerMainstem",189,14.5
2013,"LowerMainstem",189,15.27
2013,"LowerMainstem",190,14.2
2013,"LowerMainstem",190,15.151
2013,"LowerMainstem",191,14
2013,"LowerMainstem",191,15.509
2013,"LowerMainstem",192,15.6
2013,"LowerMainstem",192,15.843
2013,"LowerMainstem",193,15.7
2013,"LowerMainstem",193,16.201
2013,"LowerMainstem",194,15.8
2013,"LowerMainstem",194,16.749
2013,"LowerMainstem",195,15.7
2013,"LowerMainstem",195,17.296
2013,"LowerMainstem",196,15.8
2013,"LowerMainstem",196,16.844
2013,"LowerMainstem",197,16.796
2013,"LowerMainstem",198,16.511
2013,"LowerMainstem",199,16.582
2013,"LowerMainstem",200,16.463
2013,"LowerMainstem",201,16.153
2013,"White-Donjek",173,15.1
2013,"White-Donjek",173,15.223
2013,"White-Donjek",174,15.4
2013,"White-Donjek",174,15.318
2013,"White-Donjek",175,15.5
2013,"White-Donjek",175,15.652
2013,"White-Donjek",176,15.7
2013,"White-Donjek",176,15.772
2013,"White-Donjek",177,16.5
2013,"White-Donjek",177,16.32
2013,"White-Donjek",178,15.9
2013,"White-Donjek",178,16.201
2013,"White-Donjek",179,16.9
2013,"White-Donjek",179,16.677
2013,"White-Donjek",180,17.2
2013,"White-Donjek",180,17.13
2013,"White-Donjek",181,16.9
2013,"White-Donjek",181,16.63
2013,"White-Donjek",182,16
2013,"White-Donjek",182,16.487
2013,"White-Donjek",183,14.4
2013,"White-Donjek",183,16.344
2013,"White-Donjek",184,14.1
2013,"White-Donjek",184,16.106
2013,"White-Donjek",185,14.3
2013,"White-Donjek",185,16.082
2013,"White-Donjek",186,15.5
2013,"White-Donjek",186,15.748
2013,"White-Donjek",187,14.1
2013,"White-Donjek",187,15.438
2013,"White-Donjek",188,15.8
2013,"White-Donjek",188,15.509
2013,"White-Donjek",189,14.5
2013,"White-Donjek",189,15.27
2013,"White-Donjek",190,14.2
2013,"White-Donjek",190,15.151
2013,"White-Donjek",191,14
2013,"White-Donjek",191,15.509
2013,"White-Donjek",192,15.6
2013,"White-Donjek",192,15.843
2013,"White-Donjek",193,15.7
2013,"White-Donjek",193,16.201
2013,"White-Donjek",194,15.8
2013,"White-Donjek",194,16.749
2013,"White-Donjek",195,15.7
2013,"White-Donjek",195,17.296
2013,"White-Donjek",196,15.8
2013,"White-Donjek",196,16.844
2013,"White-Donjek",197,16.796
2013,"White-Donjek",198,16.511
2013,"White-Donjek",199,16.582
2013,"White-Donjek",200,16.463
2013,"White-Donjek",201,16.153
2013,"White-Donjek",202,16.225
2013,"White-Donjek",203,16.344
2013,"White-Donjek",204,16.296
2013,"White-Donjek",205,16.058
2013,"White-Donjek",206,16.534
2013,"Pelly",173,15.1
2013,"Pelly",173,15.223
2013,"Pelly",174,15.4
2013,"Pelly",174,15.318
2013,"Pelly",175,15.5
2013,"Pelly",175,15.652
2013,"Pelly",176,15.7
2013,"Pelly",176,15.772
2013,"Pelly",177,16.5
2013,"Pelly",177,16.32
2013,"Pelly",178,15.9
2013,"Pelly",178,16.201
2013,"Pelly",179,16.9
2013,"Pelly",179,16.677
2013,"Pelly",180,17.2
2013,"Pelly",180,17.13
2013,"Pelly",181,16.9
2013,"Pelly",181,16.63
2013,"Pelly",182,16
2013,"Pelly",182,16.487
2013,"Pelly",183,14.4
2013,"Pelly",183,16.344
2013,"Pelly",184,14.1
2013,"Pelly",184,16.106
2013,"Pelly",185,14.3
2013,"Pelly",185,16.082
2013,"Pelly",186,15.5
2013,"Pelly",186,15.748
2013,"Pelly",187,14.1
2013,"Pelly",187,15.438
2013,"Pelly",188,15.8
2013,"Pelly",188,15.509
2013,"Pelly",189,14.5
2013,"Pelly",189,15.27
2013,"Pelly",190,14.2
2013,"Pelly",190,15.151
2013,"Pelly",191,14
2013,"Pelly",191,15.509
2013,"Pelly",192,15.6
2013,"Pelly",192,15.843
2013,"Pelly",193,15.7
2013,"Pelly",193,16.201
2013,"Pelly",194,15.8
2013,"Pelly",194,16.749
2013,"Pelly",195,15.7
2013,"Pelly",195,17.296
2013,"Pelly",196,15.8
2013,"Pelly",196,16.844
2013,"Pelly",197,16.796
2013,"Pelly",198,16.511
2013,"Pelly",199,16.582
2013,"Pelly",200,16.463
2013,"Pelly",201,16.153
2013,"Pelly",202,16.225
2013,"Pelly",203,16.344
2013,"Pelly",204,16.296
2013,"Pelly",205,16.058
2013,"Pelly",206,16.534
2013,"Stewart",163,9.7
2013,"Stewart",163,9.977
2013,"Stewart",164,11.3
2013,"Stewart",164,11.297
2013,"Stewart",165,12.2
2013,"Stewart",165,12.389
2013,"Stewart",166,12.7
2013,"Stewart",166,12.654
2013,"Stewart",167,12.3
2013,"Stewart",167,12.799
2013,"Stewart",168,14.3
2013,"Stewart",168,13.401
2013,"Stewart",169,14.3
2013,"Stewart",169,14.242
2013,"Stewart",170,14.5
2013,"Stewart",170,14.721
2013,"Stewart",171,15.2
2013,"Stewart",171,15.127
2013,"Stewart",172,15.6
2013,"Stewart",172,15.127
2013,"Stewart",173,15.1
2013,"Stewart",173,15.223
2013,"Stewart",174,15.4
2013,"Stewart",174,15.318
2013,"Stewart",175,15.5
2013,"Stewart",175,15.652
2013,"Stewart",176,15.7
2013,"Stewart",176,15.772
2013,"Stewart",177,16.5
2013,"Stewart",177,16.32
2013,"Stewart",178,15.9
2013,"Stewart",178,16.201
2013,"Stewart",179,16.9
2013,"Stewart",179,16.677
2013,"Stewart",180,17.2
2013,"Stewart",180,17.13
2013,"Stewart",181,16.9
2013,"Stewart",181,16.63
2013,"Stewart",182,16
2013,"Stewart",182,16.487
2013,"Stewart",183,14.4
2013,"Stewart",183,16.344
2013,"Stewart",184,14.1
2013,"Stewart",184,16.106
2013,"Stewart",185,14.3
2013,"Stewart",185,16.082
2013,"Stewart",186,15.5
2013,"Stewart",186,15.748
2013,"Stewart",187,14.1
2013,"Stewart",187,15.438
2013,"Stewart",188,15.8
2013,"Stewart",188,15.509
2013,"Stewart",189,14.5
2013,"Stewart",189,15.27
2013,"Stewart",190,14.2
2013,"Stewart",190,15.151
2013,"Stewart",191,14
2013,"Stewart",191,15.509
2013,"Stewart",192,15.6
2013,"Stewart",192,15.843
2013,"Stewart",193,15.7
2013,"Stewart",193,16.201
2013,"Stewart",194,15.8
2013,"Stewart",194,16.749
2013,"Stewart",195,15.7
2013,"Stewart",195,17.296
2013,"Stewart",196,15.8
2013,"Stewart",196,16.844
2013,"Carmacks",178,15.9
2013,"Carmacks",178,16.201
2013,"Carmacks",179,16.9
2013,"Carmacks",179,16.677
2013,"Carmacks",180,17.2
2013,"Carmacks",180,17.13
2013,"Carmacks",181,16.9
2013,"Carmacks",181,16.63
2013,"Carmacks",182,16
2013,"Carmacks",182,16.487
2013,"Carmacks",183,14.4
2013,"Carmacks",183,16.344
2013,"Carmacks",184,14.1
2013,"Carmacks",184,16.106
2013,"Carmacks",185,14.3
2013,"Carmacks",185,16.082
2013,"Carmacks",186,15.5
2013,"Carmacks",186,15.748
2013,"Carmacks",187,14.1
2013,"Carmacks",187,15.438
2013,"Carmacks",188,15.8
2013,"Carmacks",188,15.509
2013,"Carmacks",189,14.5
2013,"Carmacks",189,15.27
2013,"Carmacks",190,14.2
2013,"Carmacks",190,15.151
2013,"Carmacks",191,14
2013,"Carmacks",191,15.509
2013,"Carmacks",192,15.6
2013,"Carmacks",192,15.843
2013,"Carmacks",193,15.7
2013,"Carmacks",193,16.201
2013,"Carmacks",194,15.8
2013,"Carmacks",194,16.749
2013,"Carmacks",195,15.7
2013,"Carmacks",195,17.296
2013,"Carmacks",196,15.8
2013,"Carmacks",196,16.844
2013,"Carmacks",197,16.796
2013,"Carmacks",198,16.511
2013,"Carmacks",199,16.582
2013,"Carmacks",200,16.463
2013,"Carmacks",201,16.153
2013,"Carmacks",202,16.225
2013,"Carmacks",203,16.344
2013,"Carmacks",204,16.296
2013,"Carmacks",205,16.058
2013,"Carmacks",206,16.534
2013,"Carmacks",207,16.915
2013,"Carmacks",208,17.272
2013,"Carmacks",209,17.819
2013,"Carmacks",210,18.2
2013,"Teslin",169,14.3
2013,"Teslin",169,14.242
2013,"Teslin",170,14.5
2013,"Teslin",170,14.721
2013,"Teslin",171,15.2
2013,"Teslin",171,15.127
2013,"Teslin",172,15.6
2013,"Teslin",172,15.127
2013,"Teslin",173,15.1
2013,"Teslin",173,15.223
2013,"Teslin",174,15.4
2013,"Teslin",174,15.318
2013,"Teslin",175,15.5
2013,"Teslin",175,15.652
2013,"Teslin",176,15.7
2013,"Teslin",176,15.772
2013,"Teslin",177,16.5
2013,"Teslin",177,16.32
2013,"Teslin",178,15.9
2013,"Teslin",178,16.201
2013,"Teslin",179,16.9
2013,"Teslin",179,16.677
2013,"Teslin",180,17.2
2013,"Teslin",180,17.13
2013,"Teslin",181,16.9
2013,"Teslin",181,16.63
2013,"Teslin",182,16
2013,"Teslin",182,16.487
2013,"Teslin",183,14.4
2013,"Teslin",183,16.344
2013,"Teslin",184,14.1
2013,"Teslin",184,16.106
2013,"Teslin",185,14.3
2013,"Teslin",185,16.082
2013,"Teslin",186,15.5
2013,"Teslin",186,15.748
2013,"Teslin",187,14.1
2013,"Teslin",187,15.438
2013,"Teslin",188,15.8
2013,"Teslin",188,15.509
2013,"Teslin",189,14.5
2013,"Teslin",189,15.27
2013,"Teslin",190,14.2
2013,"Teslin",190,15.151
2013,"Teslin",191,14
2013,"Teslin",191,15.509
2013,"Teslin",192,15.6
2013,"Teslin",192,15.843
2013,"Teslin",193,15.7
2013,"Teslin",193,16.201
2013,"Teslin",194,15.8
2013,"Teslin",194,16.749
2013,"Teslin",195,15.7
2013,"Teslin",195,17.296
2013,"Teslin",196,15.8
2013,"Teslin",196,16.844
2013,"Teslin",197,16.796
2013,"Teslin",198,16.511
2013,"Teslin",199,16.582
2013,"Teslin",200,16.463
2013,"Teslin",201,16.153
2013,"Teslin",202,16.225
2013,"MiddleMainstem",183,14.4
2013,"MiddleMainstem",183,16.344
2013,"MiddleMainstem",184,14.1
2013,"MiddleMainstem",184,16.106
2013,"MiddleMainstem",185,14.3
2013,"MiddleMainstem",185,16.082
2013,"MiddleMainstem",186,15.5
2013,"MiddleMainstem",186,15.748
2013,"MiddleMainstem",187,14.1
2013,"MiddleMainstem",187,15.438
2013,"MiddleMainstem",188,15.8
2013,"MiddleMainstem",188,15.509
2013,"MiddleMainstem",189,14.5
2013,"MiddleMainstem",189,15.27
2013,"MiddleMainstem",190,14.2
2013,"MiddleMainstem",190,15.151
2013,"MiddleMainstem",191,14
2013,"MiddleMainstem",191,15.509
2013,"MiddleMainstem",192,15.6
2013,"MiddleMainstem",192,15.843
2013,"MiddleMainstem",193,15.7
2013,"MiddleMainstem",193,16.201
2013,"MiddleMainstem",194,15.8
2013,"MiddleMainstem",194,16.749
2013,"MiddleMainstem",195,15.7
2013,"MiddleMainstem",195,17.296
2013,"MiddleMainstem",196,15.8
2013,"MiddleMainstem",196,16.844
2013,"MiddleMainstem",197,16.796
2013,"MiddleMainstem",198,16.511
2013,"MiddleMainstem",199,16.582
2013,"MiddleMainstem",200,16.463
2013,"MiddleMainstem",201,16.153
2013,"MiddleMainstem",202,16.225
2013,"MiddleMainstem",203,16.344
2013,"MiddleMainstem",204,16.296
2013,"MiddleMainstem",205,16.058
2013,"MiddleMainstem",206,16.534
2013,"MiddleMainstem",207,16.915
2013,"MiddleMainstem",208,17.272
2013,"MiddleMainstem",209,17.819
2013,"MiddleMainstem",210,18.2
2013,"MiddleMainstem",211,18.319
2013,"MiddleMainstem",212,18.461
2013,"MiddleMainstem",213,18.937
2013,"MiddleMainstem",214,19.08
2013,"MiddleMainstem",215,18.794
2013,"MiddleMainstem",216,18.485
2013,"UpperMainstem",192,15.6
2013,"UpperMainstem",192,15.843
2013,"UpperMainstem",193,15.7
2013,"UpperMainstem",193,16.201
2013,"UpperMainstem",194,15.8
2013,"UpperMainstem",194,16.749
2013,"UpperMainstem",195,15.7
2013,"UpperMainstem",195,17.296
2013,"UpperMainstem",196,15.8
2013,"UpperMainstem",196,16.844
2013,"UpperMainstem",197,16.796
2013,"UpperMainstem",198,16.511
2013,"UpperMainstem",199,16.582
2013,"UpperMainstem",200,16.463
2013,"UpperMainstem",201,16.153
2013,"UpperMainstem",202,16.225
2013,"UpperMainstem",203,16.344
2013,"UpperMainstem",204,16.296
2013,"UpperMainstem",205,16.058
2013,"UpperMainstem",206,16.534
2013,"UpperMainstem",207,16.915
2013,"UpperMainstem",208,17.272
2013,"UpperMainstem",209,17.819
2013,"UpperMainstem",210,18.2
2013,"UpperMainstem",211,18.319
2013,"UpperMainstem",212,18.461
2013,"UpperMainstem",213,18.937
2013,"UpperMainstem",214,19.08
2013,"UpperMainstem",215,18.794
2013,"UpperMainstem",216,18.485
2013,"UpperMainstem",217,18.319
2013,"UpperMainstem",218,18.152
2013,"UpperMainstem",219,17.867
2013,"UpperMainstem",220,17.582
2013,"UpperMainstem",221,17.415
2013,"UpperMainstem",222,17.011
2013,"UpperMainstem",223,16.868
2013,"UpperMainstem",224,16.511
2013,"UpperMainstem",225,16.582
2014,"LowerMainstem",160,11.1
2014,"LowerMainstem",161,11.3
2014,"LowerMainstem",162,11.5
2014,"LowerMainstem",163,11.7
2014,"LowerMainstem",164,12.5
2014,"LowerMainstem",165,12.6
2014,"LowerMainstem",166,12.3
2014,"LowerMainstem",167,12.5
2014,"LowerMainstem",168,12.5
2014,"LowerMainstem",169,12.6
2014,"LowerMainstem",170,12.6
2014,"LowerMainstem",171,12.6
2014,"LowerMainstem",172,13.7
2014,"LowerMainstem",173,14.3
2014,"LowerMainstem",174,14.5
2014,"LowerMainstem",175,15
2014,"LowerMainstem",176,15.1
2014,"LowerMainstem",177,15.4
2014,"LowerMainstem",178,15.3
2014,"LowerMainstem",179,15.6
2014,"LowerMainstem",180,15.5
2014,"LowerMainstem",181,16.1
2014,"LowerMainstem",182,16.1
2014,"LowerMainstem",183,16.1
2014,"LowerMainstem",184,16.1
2014,"LowerMainstem",185,16.1
2014,"LowerMainstem",186,16.3
2014,"LowerMainstem",187,16.9
2014,"LowerMainstem",188,17.6
2014,"LowerMainstem",189,17.6
2014,"LowerMainstem",190,17.6
2014,"LowerMainstem",191,17.3
2014,"LowerMainstem",192,17
2014,"LowerMainstem",193,17.3
2014,"White-Donjek",158,11.1
2014,"White-Donjek",159,10.9
2014,"White-Donjek",160,11.1
2014,"White-Donjek",161,11.3
